Oman OMN 1982 1682224128
Oman OMN 1983 2703659008
Oman OMN 1984 3162773504
Oman OMN 1985 3093964800
Oman OMN 1986 504190976
Oman OMN 1987 -883818496
Oman OMN 1988 1479239680
Oman OMN 1989 3089936384
Oman OMN 1990 -38309888
Oman OMN 1991 1781745664
Oman OMN 1992 2618009600
Oman OMN 1993 2038493184
Oman OMN 1994 1386434560
Oman OMN 1995 1856733184
Oman OMN 1996 1188372480
Oman OMN 1997 2425675776
Oman OMN 1998 1126404096
Oman OMN 1999 145047552
Oman OMN 2000 2875953152
Oman OMN 2001 2096893952
Oman OMN 2002 -538046464
Oman OMN 2003 -1289871360
Oman OMN 2004 607924224
Oman OMN 2005 1186672640
Oman OMN 2006 2623631360
Oman OMN 2007 2291515392
Oman OMN 2008 4407967744
Oman OMN 2009 3555160064
Oman OMN 2010 1057845248
Oman OMN 2011 1817124864
Oman OMN 2012 5724979200
Oman OMN 2013 3676028928
Oman OMN 2014 956194816
Oman OMN 2015 3760308224
Oman OMN 2016 3972079616
Oman OMN 2017 251404288
Oman OMN 2018 1067450368
Oman OMN 2019 -948551680
Oman OMN 2020 -2658476032
Philippines PHL 1961 1785214976
Philippines PHL 1962 1605558272
Philippines PHL 1963 2437115904
Philippines PHL 1964 1264787456
Philippines PHL 1965 2054496256
Philippines PHL 1966 1798299648
Philippines PHL 1967 2208669696
Philippines PHL 1968 2241908736
Philippines PHL 1969 2191884288
Philippines PHL 1970 1806819328
Philippines PHL 1971 2734342144
