Entity,Code,Year,libdem_vdem_owid,libdem_vdem_low_owid,libdem_vdem_high_owid
Nepal,NPL,1919,0.016,0.005,0.022
Nepal,NPL,1920,0.016,0.005,0.023
Nepal,NPL,1921,0.016,0.005,0.022
Nepal,NPL,1922,0.016,0.005,0.022
Nepal,NPL,1923,0.016,0.005,0.023
Nepal,NPL,1924,0.016,0.005,0.023
Nepal,NPL,1925,0.016,0.005,0.023
Nepal,NPL,1926,0.016,0.005,0.023
Nepal,NPL,1927,0.016,0.005,0.023
Nepal,NPL,1928,0.016,0.005,0.023
Nepal,NPL,1929,0.016,0.005,0.023
Nepal,NPL,1930,0.016,0.005,0.023
Nepal,NPL,1931,0.016,0.005,0.023
Nepal,NPL,1932,0.017,0.005,0.023
Nepal,NPL,1933,0.016,0.005,0.022
Nepal,NPL,1934,0.016,0.005,0.022
Nepal,NPL,1935,0.016,0.005,0.022
Nepal,NPL,1936,0.016,0.005,0.022
Nepal,NPL,1937,0.016,0.005,0.022
Nepal,NPL,1938,0.016,0.005,0.022
Nepal,NPL,1939,0.016,0.005,0.022
Nepal,NPL,1940,0.016,0.005,0.022
Nepal,NPL,1941,0.016,0.005,0.022
Nepal,NPL,1942,0.016,0.004,0.022
Nepal,NPL,1943,0.016,0.005,0.023
Nepal,NPL,1944,0.016,0.005,0.023
Nepal,NPL,1945,0.016,0.005,0.023
Nepal,NPL,1946,0.016,0.006,0.023
Nepal,NPL,1947,0.017,0.005,0.022
Nepal,NPL,1948,0.017,0.005,0.022
Nepal,NPL,1949,0.017,0.005,0.022
Nepal,NPL,1950,0.02,0.01,0.029
Nepal,NPL,1951,0.053,0.04,0.068
Nepal,NPL,1952,0.069,0.053,0.084
Nepal,NPL,1953,0.07,0.051,0.082
Nepal,NPL,1954,0.07,0.051,0.082
Nepal,NPL,1955,0.07,0.051,0.082
Nepal,NPL,1956,0.069,0.05,0.081
Nepal,NPL,1957,0.068,0.052,0.083
Nepal,NPL,1958,0.069,0.052,0.082
Nepal,NPL,1959,0.126,0.101,0.149
Nepal,NPL,1960,0.113,0.091,0.134
Nepal,NPL,1961,0.057,0.041,0.069
Nepal,NPL,1962,0.05,0.036,0.063
Nepal,NPL,1963,0.076,0.061,0.097
Nepal,NPL,1964,0.078,0.059,0.096
Nepal,NPL,1965,0.079,0.059,0.096
Nepal,NPL,1966,0.079,0.059,0.096
Nepal,NPL,1967,0.079,0.059,0.096
Nepal,NPL,1968,0.079,0.059,0.096
Nepal,NPL,1969,0.079,0.059,0.096
Nepal,NPL,1970,0.08,0.058,0.095
Nepal,NPL,1971,0.081,0.063,0.1
Nepal,NPL,1972,0.078,0.06,0.095
Nepal,NPL,1973,0.078,0.06,0.096
Nepal,NPL,1974,0.078,0.06,0.096
Nepal,NPL,1975,0.077,0.06,0.096
Nepal,NPL,1976,0.077,0.057,0.093
Nepal,NPL,1977,0.077,0.057,0.093
Nepal,NPL,1978,0.077,0.061,0.096
Nepal,NPL,1979,0.076,0.055,0.091
Nepal,NPL,1980,0.096,0.074,0.113
Nepal,NPL,1981,0.096,0.079,0.118
Nepal,NPL,1982,0.097,0.079,0.117
Nepal,NPL,1983,0.097,0.079,0.117
Nepal,NPL,1984,0.097,0.079,0.117
Nepal,NPL,1985,0.097,0.079,0.117
Nepal,NPL,1986,0.097,0.078,0.117
Nepal,NPL,1987,0.097,0.077,0.116
Nepal,NPL,1988,0.097,0.077,0.116
Nepal,NPL,1989,0.097,0.075,0.114
Nepal,NPL,1990,0.22,0.196,0.244
Nepal,NPL,1991,0.311,0.279,0.34
Nepal,NPL,1992,0.324,0.287,0.352
Nepal,NPL,1993,0.33,0.295,0.36
Nepal,NPL,1994,0.33,0.295,0.36
Nepal,NPL,1995,0.323,0.291,0.361
Nepal,NPL,1996,0.317,0.284,0.351
Nepal,NPL,1997,0.315,0.281,0.347
Nepal,NPL,1998,0.314,0.276,0.34
Nepal,NPL,1999,0.312,0.278,0.343
Nepal,NPL,2000,0.296,0.261,0.319
Nepal,NPL,2001,0.288,0.255,0.314
Nepal,NPL,2002,0.224,0.202,0.247
Nepal,NPL,2003,0.144,0.125,0.158
Nepal,NPL,2004,0.144,0.128,0.161
Nepal,NPL,2005,0.149,0.134,0.167
Nepal,NPL,2006,0.218,0.202,0.237
Nepal,NPL,2007,0.288,0.274,0.307
Nepal,NPL,2008,0.41,0.369,0.452
Nepal,NPL,2009,0.466,0.402,0.513
Nepal,NPL,2010,0.461,0.408,0.513
Nepal,NPL,2011,0.47,0.412,0.518
Nepal,NPL,2012,0.31,0.282,0.339
Nepal,NPL,2013,0.189,0.174,0.205
Nepal,NPL,2014,0.492,0.438,0.549
Nepal,NPL,2015,0.527,0.471,0.583
Nepal,NPL,2016,0.553,0.492,0.612
Nepal,NPL,2017,0.56,0.499,0.619
Nepal,NPL,2018,0.512,0.449,0.568
Nepal,NPL,2019,0.463,0.409,0.516
Nepal,NPL,2020,0.465,0.407,0.517
Nepal,NPL,2021,0.478,0.423,0.535
Nepal,NPL,2022,0.501,0.442,0.564
Netherlands,NLD,1789,0.073,0.055,0.088
Netherlands,NLD,1790,0.073,0.055,0.088
Netherlands,NLD,1791,0.073,0.055,0.088
Netherlands,NLD,1792,0.073,0.055,0.088
Netherlands,NLD,1793,0.073,0.055,0.088
Netherlands,NLD,1794,0.073,0.055,0.088
Netherlands,NLD,1795,0.072,0.053,0.087
Netherlands,NLD,1798,0.086,0.067,0.106
Netherlands,NLD,1799,0.079,0.06,0.097
Netherlands,NLD,1800,0.079,0.06,0.097
Netherlands,NLD,1801,0.083,0.062,0.1
Netherlands,NLD,1802,0.084,0.064,0.101
Netherlands,NLD,1803,0.084,0.064,0.101
Netherlands,NLD,1804,0.084,0.064,0.101
Netherlands,NLD,1805,0.079,0.058,0.094
Netherlands,NLD,1806,0.077,0.057,0.092
Netherlands,NLD,1807,0.077,0.057,0.092
Netherlands,NLD,1808,0.077,0.057,0.092
Netherlands,NLD,1809,0.077,0.057,0.092
Netherlands,NLD,1810,0.077,0.057,0.092
Netherlands,NLD,1811,0.108,0.088,0.126
Netherlands,NLD,1812,0.108,0.088,0.126
Netherlands,NLD,1813,0.068,0.051,0.085
Netherlands,NLD,1814,0.068,0.051,0.085
Netherlands,NLD,1815,0.156,0.134,0.178
Netherlands,NLD,1816,0.158,0.139,0.183
Netherlands,NLD,1817,0.158,0.139,0.183
Netherlands,NLD,1818,0.158,0.139,0.183
Netherlands,NLD,1819,0.158,0.139,0.183
Netherlands,NLD,1820,0.158,0.139,0.183
Netherlands,NLD,1821,0.158,0.139,0.183
Netherlands,NLD,1822,0.158,0.139,0.183
Netherlands,NLD,1823,0.158,0.139,0.183
Netherlands,NLD,1824,0.158,0.139,0.183
Netherlands,NLD,1825,0.158,0.139,0.183
Netherlands,NLD,1826,0.158,0.139,0.183
Netherlands,NLD,1827,0.158,0.139,0.183
Netherlands,NLD,1828,0.158,0.139,0.183
Netherlands,NLD,1829,0.158,0.139,0.183
Netherlands,NLD,1830,0.158,0.135,0.179
Netherlands,NLD,1831,0.159,0.135,0.18
Netherlands,NLD,1832,0.159,0.135,0.18
Netherlands,NLD,1833,0.159,0.135,0.18
Netherlands,NLD,1834,0.159,0.135,0.18
Netherlands,NLD,1835,0.159,0.135,0.18
Netherlands,NLD,1836,0.159,0.135,0.18
Netherlands,NLD,1837,0.159,0.135,0.18
Netherlands,NLD,1838,0.166,0.147,0.187
Netherlands,NLD,1839,0.166,0.147,0.187
Netherlands,NLD,1840,0.173,0.152,0.193
Netherlands,NLD,1841,0.173,0.152,0.193
Netherlands,NLD,1842,0.173,0.152,0.193
Netherlands,NLD,1843,0.173,0.152,0.193
Netherlands,NLD,1844,0.173,0.152,0.193
Netherlands,NLD,1845,0.173,0.152,0.193
Netherlands,NLD,1846,0.173,0.152,0.193
Netherlands,NLD,1847,0.173,0.152,0.193
Netherlands,NLD,1848,0.265,0.254,0.28
Netherlands,NLD,1849,0.37,0.357,0.391
Netherlands,NLD,1850,0.371,0.355,0.39
Netherlands,NLD,1851,0.371,0.353,0.389
Netherlands,NLD,1852,0.37,0.352,0.388
Netherlands,NLD,1853,0.37,0.351,0.387
Netherlands,NLD,1854,0.37,0.35,0.386
Netherlands,NLD,1855,0.37,0.35,0.386
Netherlands,NLD,1856,0.371,0.353,0.389
Netherlands,NLD,1857,0.371,0.356,0.391
Netherlands,NLD,1858,0.371,0.354,0.389
Netherlands,NLD,1859,0.371,0.351,0.387
Netherlands,NLD,1860,0.372,0.353,0.389
Netherlands,NLD,1861,0.372,0.353,0.389
Netherlands,NLD,1862,0.372,0.353,0.389
Netherlands,NLD,1863,0.372,0.353,0.39
Netherlands,NLD,1864,0.373,0.352,0.388
Netherlands,NLD,1865,0.373,0.351,0.387
Netherlands,NLD,1866,0.372,0.353,0.389
Netherlands,NLD,1867,0.372,0.355,0.391
Netherlands,NLD,1868,0.372,0.354,0.391
Netherlands,NLD,1869,0.372,0.355,0.391
Netherlands,NLD,1870,0.372,0.355,0.391
Netherlands,NLD,1871,0.372,0.353,0.389
Netherlands,NLD,1872,0.373,0.351,0.388
Netherlands,NLD,1873,0.372,0.354,0.391
Netherlands,NLD,1874,0.374,0.358,0.394
Netherlands,NLD,1875,0.375,0.358,0.395
Netherlands,NLD,1876,0.375,0.358,0.395
Netherlands,NLD,1877,0.374,0.359,0.395
Netherlands,NLD,1878,0.373,0.36,0.396
Netherlands,NLD,1879,0.374,0.359,0.395
Netherlands,NLD,1880,0.375,0.358,0.395
Netherlands,NLD,1881,0.375,0.358,0.394
Netherlands,NLD,1882,0.374,0.358,0.394
Netherlands,NLD,1883,0.374,0.357,0.394
Netherlands,NLD,1884,0.375,0.356,0.393
Netherlands,NLD,1885,0.375,0.357,0.393
Netherlands,NLD,1886,0.377,0.358,0.395
Netherlands,NLD,1887,0.377,0.359,0.396
Netherlands,NLD,1888,0.397,0.378,0.418
Netherlands,NLD,1889,0.397,0.378,0.418
Netherlands,NLD,1890,0.397,0.378,0.418
Netherlands,NLD,1891,0.397,0.377,0.418
Netherlands,NLD,1892,0.397,0.376,0.418
Netherlands,NLD,1893,0.397,0.376,0.418
Netherlands,NLD,1894,0.397,0.376,0.417
Netherlands,NLD,1895,0.396,0.377,0.416
Netherlands,NLD,1896,0.42,0.4,0.447
Netherlands,NLD,1897,0.421,0.399,0.447
Netherlands,NLD,1898,0.422,0.398,0.448
Netherlands,NLD,1899,0.422,0.398,0.448
Netherlands,NLD,1900,0.434,0.415,0.468
Netherlands,NLD,1901,0.427,0.404,0.455
Netherlands,NLD,1902,0.421,0.395,0.445
Netherlands,NLD,1903,0.421,0.395,0.445
Netherlands,NLD,1904,0.421,0.395,0.445
Netherlands,NLD,1905,0.422,0.397,0.447
Netherlands,NLD,1906,0.423,0.4,0.449
Netherlands,NLD,1907,0.423,0.4,0.449
Netherlands,NLD,1908,0.423,0.4,0.449
Netherlands,NLD,1909,0.423,0.4,0.451
Netherlands,NLD,1910,0.435,0.409,0.465
Netherlands,NLD,1911,0.435,0.409,0.465
Netherlands,NLD,1912,0.435,0.409,0.465
Netherlands,NLD,1913,0.434,0.407,0.464
Netherlands,NLD,1914,0.434,0.403,0.46
Netherlands,NLD,1915,0.434,0.403,0.46
Netherlands,NLD,1916,0.434,0.403,0.46
Netherlands,NLD,1917,0.44,0.411,0.466
Netherlands,NLD,1918,0.487,0.457,0.522
Netherlands,NLD,1919,0.496,0.461,0.528
Netherlands,NLD,1920,0.651,0.593,0.707
Netherlands,NLD,1921,0.651,0.593,0.707
Netherlands,NLD,1922,0.656,0.6,0.712
Netherlands,NLD,1923,0.66,0.607,0.716
Netherlands,NLD,1924,0.66,0.607,0.716
Netherlands,NLD,1925,0.659,0.606,0.716
Netherlands,NLD,1926,0.658,0.605,0.717
Netherlands,NLD,1927,0.658,0.605,0.717
Netherlands,NLD,1928,0.658,0.605,0.717
Netherlands,NLD,1929,0.66,0.602,0.714
Netherlands,NLD,1930,0.661,0.598,0.711
Netherlands,NLD,1931,0.661,0.598,0.711
Netherlands,NLD,1932,0.661,0.598,0.711
Netherlands,NLD,1933,0.661,0.596,0.713
Netherlands,NLD,1934,0.661,0.596,0.714
Netherlands,NLD,1935,0.661,0.596,0.714
Netherlands,NLD,1936,0.656,0.599,0.717
Netherlands,NLD,1937,0.655,0.603,0.719
Netherlands,NLD,1938,0.655,0.605,0.72
Netherlands,NLD,1939,0.655,0.605,0.72
Netherlands,NLD,1940,0.16,0.145,0.174
Netherlands,NLD,1941,0.126,0.114,0.139
Netherlands,NLD,1942,0.125,0.113,0.138
Netherlands,NLD,1943,0.125,0.113,0.138
Netherlands,NLD,1944,0.126,0.113,0.138
Netherlands,NLD,1945,0.148,0.135,0.16
Netherlands,NLD,1946,0.479,0.45,0.516
Netherlands,NLD,1947,0.695,0.647,0.759
Netherlands,NLD,1948,0.701,0.643,0.756
Netherlands,NLD,1949,0.72,0.664,0.776
Netherlands,NLD,1950,0.72,0.664,0.776
Netherlands,NLD,1951,0.72,0.664,0.776
Netherlands,NLD,1952,0.714,0.655,0.767
Netherlands,NLD,1953,0.707,0.648,0.761
Netherlands,NLD,1954,0.707,0.648,0.761
Netherlands,NLD,1955,0.702,0.649,0.762
Netherlands,NLD,1956,0.723,0.674,0.783
Netherlands,NLD,1957,0.732,0.681,0.792
Netherlands,NLD,1958,0.732,0.681,0.792
Netherlands,NLD,1959,0.733,0.676,0.787
Netherlands,NLD,1960,0.732,0.687,0.794
Netherlands,NLD,1961,0.732,0.687,0.794
Netherlands,NLD,1962,0.732,0.687,0.794
Netherlands,NLD,1963,0.735,0.682,0.789
Netherlands,NLD,1964,0.738,0.679,0.786
Netherlands,NLD,1965,0.738,0.679,0.786
Netherlands,NLD,1966,0.758,0.713,0.823
Netherlands,NLD,1967,0.765,0.715,0.82
Netherlands,NLD,1968,0.769,0.722,0.827
Netherlands,NLD,1969,0.781,0.735,0.84
Netherlands,NLD,1970,0.789,0.733,0.839
Netherlands,NLD,1971,0.79,0.738,0.842
Netherlands,NLD,1972,0.795,0.747,0.848
Netherlands,NLD,1973,0.793,0.751,0.852
Netherlands,NLD,1974,0.793,0.751,0.852
Netherlands,NLD,1975,0.793,0.751,0.852
Netherlands,NLD,1976,0.793,0.751,0.852
Netherlands,NLD,1977,0.793,0.747,0.849
Netherlands,NLD,1978,0.791,0.739,0.845
Netherlands,NLD,1979,0.802,0.756,0.855
Netherlands,NLD,1980,0.807,0.765,0.865
Netherlands,NLD,1981,0.81,0.77,0.869
Netherlands,NLD,1982,0.815,0.771,0.87
Netherlands,NLD,1983,0.813,0.772,0.874
Netherlands,NLD,1984,0.813,0.772,0.874
Netherlands,NLD,1985,0.813,0.772,0.874
Netherlands,NLD,1986,0.815,0.772,0.868
Netherlands,NLD,1987,0.817,0.772,0.865
Netherlands,NLD,1988,0.817,0.772,0.865
Netherlands,NLD,1989,0.816,0.77,0.866
Netherlands,NLD,1990,0.815,0.766,0.866
Netherlands,NLD,1991,0.815,0.766,0.866
Netherlands,NLD,1992,0.815,0.766,0.866
Netherlands,NLD,1993,0.815,0.766,0.866
Netherlands,NLD,1994,0.814,0.772,0.869
Netherlands,NLD,1995,0.814,0.775,0.87
Netherlands,NLD,1996,0.814,0.775,0.87
Netherlands,NLD,1997,0.81,0.768,0.867
Netherlands,NLD,1998,0.799,0.755,0.859
Netherlands,NLD,1999,0.817,0.78,0.874
Netherlands,NLD,2000,0.808,0.768,0.865
Netherlands,NLD,2001,0.808,0.768,0.865
Netherlands,NLD,2002,0.804,0.763,0.861
Netherlands,NLD,2003,0.813,0.769,0.863
Netherlands,NLD,2004,0.813,0.769,0.863
Netherlands,NLD,2005,0.813,0.769,0.863
Netherlands,NLD,2006,0.818,0.782,0.876
Netherlands,NLD,2007,0.826,0.786,0.878
Netherlands,NLD,2008,0.826,0.786,0.878
Netherlands,NLD,2009,0.826,0.786,0.878
Netherlands,NLD,2010,0.827,0.786,0.88
Netherlands,NLD,2011,0.828,0.782,0.875
Netherlands,NLD,2012,0.823,0.787,0.882
Netherlands,NLD,2013,0.823,0.783,0.878
Netherlands,NLD,2014,0.83,0.788,0.877
Netherlands,NLD,2015,0.83,0.781,0.87
Netherlands,NLD,2016,0.83,0.781,0.87
Netherlands,NLD,2017,0.831,0.795,0.883
Netherlands,NLD,2018,0.831,0.784,0.873
Netherlands,NLD,2019,0.824,0.781,0.874
Netherlands,NLD,2020,0.814,0.778,0.867
Netherlands,NLD,2021,0.81,0.771,0.862
Netherlands,NLD,2022,0.8,0.756,0.847
NewZealand,NZL,1853,0.308,0.293,0.327
NewZealand,NZL,1854,0.333,0.318,0.357
NewZealand,NZL,1855,0.333,0.317,0.356
NewZealand,NZL,1856,0.383,0.357,0.411
NewZealand,NZL,1857,0.434,0.4,0.469
NewZealand,NZL,1858,0.434,0.4,0.469
NewZealand,NZL,1859,0.428,0.395,0.462
NewZealand,NZL,1860,0.428,0.395,0.462
NewZealand,NZL,1861,0.449,0.415,0.483
NewZealand,NZL,1862,0.451,0.42,0.488
NewZealand,NZL,1863,0.451,0.42,0.488
NewZealand,NZL,1864,0.451,0.42,0.488
NewZealand,NZL,1865,0.451,0.42,0.488
NewZealand,NZL,1866,0.451,0.421,0.489
NewZealand,NZL,1867,0.451,0.422,0.489
NewZealand,NZL,1868,0.451,0.419,0.486
NewZealand,NZL,1869,0.451,0.418,0.485
NewZealand,NZL,1870,0.451,0.418,0.485
NewZealand,NZL,1871,0.463,0.431,0.495
NewZealand,NZL,1872,0.463,0.431,0.496
NewZealand,NZL,1873,0.463,0.431,0.496
NewZealand,NZL,1874,0.463,0.431,0.496
NewZealand,NZL,1875,0.463,0.431,0.496
NewZealand,NZL,1876,0.462,0.433,0.496
NewZealand,NZL,1877,0.462,0.433,0.496
NewZealand,NZL,1878,0.462,0.433,0.496
NewZealand,NZL,1879,0.508,0.468,0.545
NewZealand,NZL,1880,0.509,0.463,0.541
NewZealand,NZL,1881,0.509,0.464,0.542
NewZealand,NZL,1882,0.509,0.478,0.555
NewZealand,NZL,1883,0.509,0.478,0.555
NewZealand,NZL,1884,0.51,0.474,0.552
NewZealand,NZL,1885,0.509,0.469,0.548
NewZealand,NZL,1886,0.509,0.469,0.548
NewZealand,NZL,1887,0.512,0.478,0.556
NewZealand,NZL,1888,0.51,0.476,0.554
NewZealand,NZL,1889,0.511,0.474,0.545
NewZealand,NZL,1890,0.508,0.469,0.543
NewZealand,NZL,1891,0.512,0.482,0.549
NewZealand,NZL,1892,0.512,0.482,0.549
NewZealand,NZL,1893,0.678,0.629,0.746
NewZealand,NZL,1894,0.675,0.623,0.746
NewZealand,NZL,1895,0.675,0.623,0.746
NewZealand,NZL,1896,0.676,0.624,0.747
NewZealand,NZL,1897,0.69,0.633,0.754
NewZealand,NZL,1898,0.69,0.633,0.754
NewZealand,NZL,1899,0.69,0.633,0.753
NewZealand,NZL,1900,0.697,0.643,0.756
NewZealand,NZL,1901,0.707,0.65,0.767
NewZealand,NZL,1902,0.707,0.65,0.768
NewZealand,NZL,1903,0.708,0.654,0.769
NewZealand,NZL,1904,0.708,0.654,0.769
NewZealand,NZL,1905,0.708,0.654,0.769
NewZealand,NZL,1906,0.711,0.654,0.77
NewZealand,NZL,1907,0.711,0.654,0.77
NewZealand,NZL,1908,0.711,0.654,0.77
NewZealand,NZL,1909,0.708,0.653,0.768
NewZealand,NZL,1910,0.708,0.653,0.768
NewZealand,NZL,1911,0.709,0.655,0.768
NewZealand,NZL,1912,0.696,0.645,0.753
NewZealand,NZL,1913,0.699,0.643,0.755
NewZealand,NZL,1914,0.688,0.634,0.746
NewZealand,NZL,1915,0.685,0.626,0.734
NewZealand,NZL,1916,0.685,0.626,0.734
NewZealand,NZL,1917,0.681,0.626,0.737
NewZealand,NZL,1918,0.681,0.626,0.737
NewZealand,NZL,1919,0.714,0.666,0.774
NewZealand,NZL,1920,0.718,0.67,0.779
NewZealand,NZL,1921,0.716,0.666,0.776
NewZealand,NZL,1922,0.721,0.669,0.779
NewZealand,NZL,1923,0.724,0.672,0.786
NewZealand,NZL,1924,0.724,0.672,0.786
NewZealand,NZL,1925,0.724,0.672,0.785
NewZealand,NZL,1926,0.723,0.669,0.78
NewZealand,NZL,1927,0.723,0.669,0.78
NewZealand,NZL,1928,0.723,0.67,0.78
NewZealand,NZL,1929,0.722,0.672,0.786
NewZealand,NZL,1930,0.722,0.672,0.786
NewZealand,NZL,1931,0.722,0.672,0.786
NewZealand,NZL,1932,0.711,0.655,0.763
NewZealand,NZL,1933,0.722,0.664,0.775
NewZealand,NZL,1934,0.722,0.664,0.775
NewZealand,NZL,1935,0.712,0.659,0.772
NewZealand,NZL,1936,0.705,0.652,0.764
NewZealand,NZL,1937,0.705,0.652,0.764
NewZealand,NZL,1938,0.706,0.654,0.765
NewZealand,NZL,1939,0.698,0.649,0.758
NewZealand,NZL,1940,0.684,0.631,0.745
NewZealand,NZL,1941,0.684,0.631,0.745
NewZealand,NZL,1942,0.684,0.631,0.745
NewZealand,NZL,1943,0.684,0.631,0.745
NewZealand,NZL,1944,0.684,0.631,0.745
NewZealand,NZL,1945,0.684,0.631,0.745
NewZealand,NZL,1946,0.708,0.648,0.761
NewZealand,NZL,1947,0.712,0.659,0.768
NewZealand,NZL,1948,0.712,0.659,0.768
NewZealand,NZL,1949,0.711,0.659,0.768
NewZealand,NZL,1950,0.709,0.658,0.768
NewZealand,NZL,1951,0.682,0.63,0.742
NewZealand,NZL,1952,0.699,0.647,0.761
NewZealand,NZL,1953,0.699,0.647,0.761
NewZealand,NZL,1954,0.706,0.655,0.766
NewZealand,NZL,1955,0.716,0.668,0.778
NewZealand,NZL,1956,0.716,0.668,0.778
NewZealand,NZL,1957,0.717,0.669,0.779
NewZealand,NZL,1958,0.724,0.672,0.783
NewZealand,NZL,1959,0.724,0.672,0.783
NewZealand,NZL,1960,0.744,0.693,0.798
NewZealand,NZL,1961,0.743,0.697,0.807
NewZealand,NZL,1962,0.75,0.696,0.801
NewZealand,NZL,1963,0.76,0.71,0.811
NewZealand,NZL,1964,0.758,0.708,0.815
NewZealand,NZL,1965,0.758,0.708,0.815
NewZealand,NZL,1966,0.758,0.708,0.816
NewZealand,NZL,1967,0.757,0.71,0.819
NewZealand,NZL,1968,0.757,0.71,0.819
NewZealand,NZL,1969,0.757,0.709,0.819
NewZealand,NZL,1970,0.771,0.719,0.826
NewZealand,NZL,1971,0.771,0.719,0.826
NewZealand,NZL,1972,0.772,0.725,0.831
NewZealand,NZL,1973,0.776,0.731,0.837
NewZealand,NZL,1974,0.779,0.735,0.841
NewZealand,NZL,1975,0.779,0.734,0.841
NewZealand,NZL,1976,0.781,0.727,0.833
NewZealand,NZL,1977,0.775,0.729,0.833
NewZealand,NZL,1978,0.779,0.723,0.827
NewZealand,NZL,1979,0.775,0.732,0.839
NewZealand,NZL,1980,0.777,0.731,0.838
NewZealand,NZL,1981,0.777,0.722,0.829
NewZealand,NZL,1982,0.777,0.735,0.836
NewZealand,NZL,1983,0.783,0.737,0.838
NewZealand,NZL,1984,0.795,0.749,0.849
NewZealand,NZL,1985,0.802,0.754,0.857
NewZealand,NZL,1986,0.808,0.767,0.872
NewZealand,NZL,1987,0.808,0.763,0.867
NewZealand,NZL,1988,0.808,0.757,0.86
NewZealand,NZL,1989,0.808,0.757,0.86
NewZealand,NZL,1990,0.815,0.764,0.865
NewZealand,NZL,1991,0.817,0.771,0.868
NewZealand,NZL,1992,0.817,0.771,0.868
NewZealand,NZL,1993,0.823,0.779,0.874
NewZealand,NZL,1994,0.823,0.782,0.873
NewZealand,NZL,1995,0.823,0.782,0.873
NewZealand,NZL,1996,0.824,0.785,0.875
NewZealand,NZL,1997,0.836,0.793,0.883
NewZealand,NZL,1998,0.836,0.793,0.883
NewZealand,NZL,1999,0.835,0.793,0.883
NewZealand,NZL,2000,0.834,0.795,0.885
NewZealand,NZL,2001,0.834,0.795,0.885
NewZealand,NZL,2002,0.834,0.796,0.887
NewZealand,NZL,2003,0.834,0.798,0.889
NewZealand,NZL,2004,0.834,0.798,0.889
NewZealand,NZL,2005,0.834,0.797,0.888
NewZealand,NZL,2006,0.833,0.795,0.885
NewZealand,NZL,2007,0.833,0.795,0.885
NewZealand,NZL,2008,0.836,0.798,0.886
NewZealand,NZL,2009,0.852,0.813,0.896
NewZealand,NZL,2010,0.851,0.818,0.899
NewZealand,NZL,2011,0.849,0.813,0.894
NewZealand,NZL,2012,0.848,0.809,0.891
NewZealand,NZL,2013,0.841,0.803,0.886
NewZealand,NZL,2014,0.839,0.804,0.887
NewZealand,NZL,2015,0.839,0.8,0.883
NewZealand,NZL,2016,0.839,0.8,0.883
NewZealand,NZL,2017,0.838,0.804,0.886
NewZealand,NZL,2018,0.843,0.808,0.892
NewZealand,NZL,2019,0.843,0.799,0.883
NewZealand,NZL,2020,0.837,0.803,0.887
NewZealand,NZL,2021,0.827,0.781,0.868
NewZealand,NZL,2022,0.834,0.798,0.881
Nicaragua,NIC,1839,0.027,0.017,0.035
Nicaragua,NIC,1840,0.029,0.018,0.037
Nicaragua,NIC,1841,0.03,0.019,0.037
Nicaragua,NIC,1842,0.03,0.019,0.037
Nicaragua,NIC,1843,0.03,0.019,0.037
Nicaragua,NIC,1844,0.03,0.019,0.037
Nicaragua,NIC,1845,0.026,0.015,0.033
Nicaragua,NIC,1846,0.03,0.019,0.037
Nicaragua,NIC,1847,0.028,0.018,0.036
Nicaragua,NIC,1848,0.028,0.017,0.035
Nicaragua,NIC,1849,0.029,0.018,0.036
Nicaragua,NIC,1850,0.027,0.017,0.034
Nicaragua,NIC,1851,0.026,0.017,0.034
Nicaragua,NIC,1852,0.026,0.016,0.033
Nicaragua,NIC,1853,0.025,0.015,0.032
Nicaragua,NIC,1854,0.024,0.015,0.031
Nicaragua,NIC,1855,0.024,0.014,0.031
Nicaragua,NIC,1856,0.022,0.013,0.029
Nicaragua,NIC,1857,0.023,0.013,0.03
Nicaragua,NIC,1858,0.045,0.032,0.056
Nicaragua,NIC,1859,0.05,0.035,0.06
Nicaragua,NIC,1860,0.06,0.044,0.072
Nicaragua,NIC,1861,0.06,0.044,0.072
Nicaragua,NIC,1862,0.068,0.054,0.083
Nicaragua,NIC,1863,0.059,0.043,0.071
Nicaragua,NIC,1864,0.068,0.052,0.081
Nicaragua,NIC,1865,0.068,0.052,0.081
Nicaragua,NIC,1866,0.063,0.047,0.074
Nicaragua,NIC,1867,0.068,0.05,0.079
Nicaragua,NIC,1868,0.068,0.05,0.079
Nicaragua,NIC,1869,0.062,0.048,0.076
Nicaragua,NIC,1870,0.068,0.053,0.083
Nicaragua,NIC,1871,0.068,0.053,0.083
Nicaragua,NIC,1872,0.068,0.053,0.083
Nicaragua,NIC,1873,0.068,0.053,0.083
Nicaragua,NIC,1874,0.068,0.053,0.083
Nicaragua,NIC,1875,0.062,0.049,0.076
Nicaragua,NIC,1876,0.068,0.053,0.082
Nicaragua,NIC,1877,0.069,0.053,0.083
Nicaragua,NIC,1878,0.069,0.053,0.083
Nicaragua,NIC,1879,0.066,0.05,0.08
Nicaragua,NIC,1880,0.065,0.05,0.079
Nicaragua,NIC,1881,0.058,0.042,0.069
Nicaragua,NIC,1882,0.066,0.048,0.076
Nicaragua,NIC,1883,0.068,0.052,0.081
Nicaragua,NIC,1884,0.069,0.053,0.081
Nicaragua,NIC,1885,0.069,0.053,0.081
Nicaragua,NIC,1886,0.073,0.056,0.085
Nicaragua,NIC,1887,0.076,0.061,0.092
Nicaragua,NIC,1888,0.081,0.065,0.096
Nicaragua,NIC,1889,0.079,0.064,0.095
Nicaragua,NIC,1890,0.056,0.042,0.067
Nicaragua,NIC,1891,0.065,0.05,0.077
Nicaragua,NIC,1892,0.058,0.043,0.07
